"","X1","X2","region","hemi","roi","side"
"902",231.840807211239,136.300989730903,"7Networks_LH_Default_Par_4","left","0163","lateral"
"903",229.705745432554,119.301489361314,"7Networks_LH_Default_Par_4","left","0163","lateral"
"904",247.48810850306,114.940772342888,"7Networks_LH_Default_Par_4","left","0163","lateral"
"905",256.042156162383,116.701514828412,"7Networks_LH_Default_Par_4","left","0163","lateral"
"906",255.900163877673,126.675249086268,"7Networks_LH_Default_Par_4","left","0163","lateral"
"907",244.333941455962,139.944646387153,"7Networks_LH_Default_Par_4","left","0163","lateral"
"908",239.410380960301,140.622721087284,"7Networks_LH_Default_Par_4","left","0163","lateral"
"909",211.229980677869,140.830302808002,"7Networks_LH_Default_Par_5","left","0164","lateral"
"910",209.919451211199,116.825723097842,"7Networks_LH_Default_Par_5","left","0164","lateral"
"911",219.045178825984,112.516048089965,"7Networks_LH_Default_Par_5","left","0164","lateral"
"912",229.096713735842,119.020649841016,"7Networks_LH_Default_Par_5","left","0164","lateral"
"913",229.955669171028,138.676641060425,"7Networks_LH_Default_Par_5","left","0164","lateral"
"914",211.229980677869,140.830302808002,"7Networks_LH_Default_Par_5","left","0164","lateral"
"915",243.103313608737,147.639369202887,"7Networks_LH_Default_Par_6","left","0165","lateral"
"916",243.207743326467,140.653053801682,"7Networks_LH_Default_Par_6","left","0165","lateral"
"917",257.272312212256,127.557369677781,"7Networks_LH_Default_Par_6","left","0165","lateral"
"918",255.914337989295,137.135364645724,"7Networks_LH_Default_Par_6","left","0165","lateral"
"919",243.103313608737,147.639369202887,"7Networks_LH_Default_Par_6","left","0165","lateral"
"920",221.480177615702,153.790546750458,"7Networks_LH_Default_Par_7","left","0166","lateral"
"921",221.486827277461,153.781524271977,"7Networks_LH_Default_Par_7","left","0166","lateral"
"922",221.495470846492,153.791454527365,"7Networks_LH_Default_Par_7","left","0166","lateral"
"923",221.488682597862,153.798625769728,"7Networks_LH_Default_Par_7","left","0166","lateral"
"924",221.480177615702,153.790546750458,"7Networks_LH_Default_Par_7","left","0166","lateral"
"925",222.820598027215,152.155358830382,"7Networks_LH_Default_Par_7","left","0166","lateral"
"926",231.451417009623,137.82044452267,"7Networks_LH_Default_Par_7","left","0166","lateral"
"927",241.58277133427,142.33092474669,"7Networks_LH_Default_Par_7","left","0166","lateral"
"928",239.759034156652,149.94808501681,"7Networks_LH_Default_Par_7","left","0166","lateral"
"929",232.101453402132,152.952413910218,"7Networks_LH_Default_Par_7","left","0166","lateral"
"930",222.820598027215,152.155358830382,"7Networks_LH_Default_Par_7","left","0166","lateral"
"931",43.9748879250757,55.03985062229,"7Networks_LH_Default_PFC_1","left","0167","lateral"
"932",37.9858831699743,49.5276672850821,"7Networks_LH_Default_PFC_1","left","0167","lateral"
"933",44.1826848244082,43.8816207796112,"7Networks_LH_Default_PFC_1","left","0167","lateral"
"934",77.7326784987217,34.8721016413066,"7Networks_LH_Default_PFC_1","left","0167","lateral"
"935",59.9133392864063,53.6562761866286,"7Networks_LH_Default_PFC_1","left","0167","lateral"
"936",43.9748879250757,55.03985062229,"7Networks_LH_Default_PFC_1","left","0167","lateral"
"937",25.0319679057917,54.3674385414877,"7Networks_LH_Default_PFC_2","left","0168","lateral"
"938",19.2669775265382,50.8060804232396,"7Networks_LH_Default_PFC_2","left","0168","lateral"
"939",22.1889785739229,46.5914501796784,"7Networks_LH_Default_PFC_2","left","0168","lateral"
"940",35.2708054090548,41.2270869516284,"7Networks_LH_Default_PFC_2","left","0168","lateral"
"941",44.4938072201884,42.5891644920065,"7Networks_LH_Default_PFC_2","left","0168","lateral"
"942",37.0737233711876,50.2768836945924,"7Networks_LH_Default_PFC_2","left","0168","lateral"
"943",25.0319679057917,54.3674385414877,"7Networks_LH_Default_PFC_2","left","0168","lateral"
"944",28.80097630916,70.8897433252267,"7Networks_LH_Default_PFC_5","left","0171","lateral"
"945",27.235196727109,55.347056206645,"7Networks_LH_Default_PFC_5","left","0171","lateral"
"946",33.9623700160957,51.0174955445759,"7Networks_LH_Default_PFC_5","left","0171","lateral"
"947",40.3360819489652,51.0981277168037,"7Networks_LH_Default_PFC_5","left","0171","lateral"
"948",46.3872464726395,56.5387363927444,"7Networks_LH_Default_PFC_5","left","0171","lateral"
"949",46.056820268637,65.256469907114,"7Networks_LH_Default_PFC_5","left","0171","lateral"
"950",28.80097630916,70.8897433252267,"7Networks_LH_Default_PFC_5","left","0171","lateral"
"951",1.08698549170128,87.5267737182321,"7Networks_LH_Default_PFC_6","left","0172","lateral"
"952",0.752368025153118,71.7749136138764,"7Networks_LH_Default_PFC_6","left","0172","lateral"
"953",7.85017553155399,59.098754776986,"7Networks_LH_Default_PFC_6","left","0172","lateral"
"954",7.5166389467725,80.7431141234587,"7Networks_LH_Default_PFC_6","left","0172","lateral"
"955",1.08698549170128,87.5267737182321,"7Networks_LH_Default_PFC_6","left","0172","lateral"
"956",44.8202794337857,87.9383583927022,"7Networks_LH_Default_PFC_7","left","0173","lateral"
"957",31.4113310995116,78.8405613863746,"7Networks_LH_Default_PFC_7","left","0173","lateral"
"958",32.8122389724041,69.4668652860153,"7Networks_LH_Default_PFC_7","left","0173","lateral"
"959",48.6954715706104,67.2139302326145,"7Networks_LH_Default_PFC_7","left","0173","lateral"
"960",66.1600473167371,83.514905472585,"7Networks_LH_Default_PFC_7","left","0173","lateral"
"961",44.8202794337857,87.9383583927022,"7Networks_LH_Default_PFC_7","left","0173","lateral"
"962",63.1861659500112,102.506737811886,"7Networks_LH_Default_PFC_10","left","0176","lateral"
"963",51.1743613490374,97.2278446688058,"7Networks_LH_Default_PFC_10","left","0176","lateral"
"964",43.5341260806876,88.8101908260012,"7Networks_LH_Default_PFC_10","left","0176","lateral"
"965",61.768783309902,84.177118104473,"7Networks_LH_Default_PFC_10","left","0176","lateral"
"966",78.728629141276,92.4525856467062,"7Networks_LH_Default_PFC_10","left","0176","lateral"
"967",69.3974624747959,101.03935656295,"7Networks_LH_Default_PFC_10","left","0176","lateral"
"968",63.1861659500112,102.506737811886,"7Networks_LH_Default_PFC_10","left","0176","lateral"
"969",4.90017761570149,107.730546750458,"7Networks_LH_Default_PFC_11","left","0177","lateral"
"970",4.90682727746119,107.721524271977,"7Networks_LH_Default_PFC_11","left","0177","lateral"
"971",4.91547084649216,107.731454527365,"7Networks_LH_Default_PFC_11","left","0177","lateral"
"972",4.9086825978624,107.738625769728,"7Networks_LH_Default_PFC_11","left","0177","lateral"
"973",4.90017761570149,107.730546750458,"7Networks_LH_Default_PFC_11","left","0177","lateral"
"974",3.92162238139659,105.282249048504,"7Networks_LH_Default_PFC_11","left","0177","lateral"
"975",3.91984697643167,105.269784445332,"7Networks_LH_Default_PFC_11","left","0177","lateral"
"976",3.92715679857389,105.261139217598,"7Networks_LH_Default_PFC_11","left","0177","lateral"
"977",3.93005782220257,105.298196704357,"7Networks_LH_Default_PFC_11","left","0177","lateral"
"978",3.92162238139659,105.282249048504,"7Networks_LH_Default_PFC_11","left","0177","lateral"
"979",3.43600127233819,101.908933717386,"7Networks_LH_Default_PFC_11","left","0177","lateral"
"980",3.30646883280946,101.545480726004,"7Networks_LH_Default_PFC_11","left","0177","lateral"
"981",3.32467684902485,101.348015864638,"7Networks_LH_Default_PFC_11","left","0177","lateral"
"982",3.54737018239209,101.992985190299,"7Networks_LH_Default_PFC_11","left","0177","lateral"
"983",3.43600127233819,101.908933717386,"7Networks_LH_Default_PFC_11","left","0177","lateral"
"984",1.96242871173317,97.4439080599716,"7Networks_LH_Default_PFC_11","left","0177","lateral"
"985",1.9604851495921,97.4199250240423,"7Networks_LH_Default_PFC_11","left","0177","lateral"
"986",1.96673548005265,97.3997163603447,"7Networks_LH_Default_PFC_11","left","0177","lateral"
"987",1.9696265003551,97.4778735208385,"7Networks_LH_Default_PFC_11","left","0177","lateral"
"988",1.96242871173317,97.4439080599716,"7Networks_LH_Default_PFC_11","left","0177","lateral"
"989",0.982556214946811,93.0341422299438,"7Networks_LH_Default_PFC_11","left","0177","lateral"
"990",0.980572887862706,93.0065031674119,"7Networks_LH_Default_PFC_11","left","0177","lateral"
"991",0.98640590407328,92.9789366732838,"7Networks_LH_Default_PFC_11","left","0177","lateral"
"992",0.989819409980015,93.0774964257133,"7Networks_LH_Default_PFC_11","left","0177","lateral"
"993",0.982556214946811,93.0341422299438,"7Networks_LH_Default_PFC_11","left","0177","lateral"
"994",0.00217857062580151,89.113336538889,"7Networks_LH_Default_PFC_11","left","0177","lateral"
"995",0,89.0968469585901,"7Networks_LH_Default_PFC_11","left","0177","lateral"
"996",0.0062252211764644,89.0803286471592,"7Networks_LH_Default_PFC_11","left","0177","lateral"
"997",0.00991682338928968,89.1379934430256,"7Networks_LH_Default_PFC_11","left","0177","lateral"
"998",0.00217857062580151,89.113336538889,"7Networks_LH_Default_PFC_11","left","0177","lateral"
"999",32.3401776157014,146.930546750458,"7Networks_LH_Default_PFC_14","left","0180","lateral"
"1000",32.3468272774613,146.921524271977,"7Networks_LH_Default_PFC_14","left","0180","lateral"
"1001",32.3554708464924,146.931454527365,"7Networks_LH_Default_PFC_14","left","0180","lateral"
"1002",32.3486825978623,146.938625769728,"7Networks_LH_Default_PFC_14","left","0180","lateral"
"1003",32.3401776157014,146.930546750458,"7Networks_LH_Default_PFC_14","left","0180","lateral"
"1004",31.3601776157015,145.950546750458,"7Networks_LH_Default_PFC_14","left","0180","lateral"
"1005",31.3668272774612,145.941524271977,"7Networks_LH_Default_PFC_14","left","0180","lateral"
"1006",31.3754708464921,145.951454527365,"7Networks_LH_Default_PFC_14","left","0180","lateral"
"1007",31.3686825978624,145.958625769728,"7Networks_LH_Default_PFC_14","left","0180","lateral"
"1008",31.3601776157015,145.950546750458,"7Networks_LH_Default_PFC_14","left","0180","lateral"
"1009",29.7773970661393,144.460141154518,"7Networks_LH_Default_PFC_14","left","0180","lateral"
"1010",17.3256491395562,130.006362785947,"7Networks_LH_Default_PFC_14","left","0180","lateral"
"1011",7.03885527594085,111.358364398466,"7Networks_LH_Default_PFC_14","left","0180","lateral"
"1012",26.6150797046501,138.244364057983,"7Networks_LH_Default_PFC_14","left","0180","lateral"
"1013",29.7773970661393,144.460141154518,"7Networks_LH_Default_PFC_14","left","0180","lateral"
"1014",5.88162238139662,109.202249048504,"7Networks_LH_Default_PFC_14","left","0180","lateral"
"1015",5.87984697643157,109.189784445332,"7Networks_LH_Default_PFC_14","left","0180","lateral"
"1016",5.88715679857378,109.181139217598,"7Networks_LH_Default_PFC_14","left","0180","lateral"
"1017",5.89005782220249,109.218196704357,"7Networks_LH_Default_PFC_14","left","0180","lateral"
"1018",5.88162238139662,109.202249048504,"7Networks_LH_Default_PFC_14","left","0180","lateral"
"1019",4.90162238139669,107.242249048504,"7Networks_LH_Default_PFC_14","left","0180","lateral"
"1020",4.89984697643169,107.229784445332,"7Networks_LH_Default_PFC_14","left","0180","lateral"
"1021",4.90715679857371,107.221139217598,"7Networks_LH_Default_PFC_14","left","0180","lateral"
"1022",4.91005782220256,107.258196704357,"7Networks_LH_Default_PFC_14","left","0180","lateral"
"1023",4.90162238139669,107.242249048504,"7Networks_LH_Default_PFC_14","left","0180","lateral"
"1024",30.5209941879783,141.74407392591,"7Networks_LH_Default_PFC_15","left","0181","lateral"
"1025",17.914556745652,129.829237039746,"7Networks_LH_Default_PFC_15","left","0181","lateral"
"1026",7.65090387985006,110.146403944243,"7Networks_LH_Default_PFC_15","left","0181","lateral"
"1027",30.6758265748066,137.044270205838,"7Networks_LH_Default_PFC_15","left","0181","lateral"
"1028",30.5209941879783,141.74407392591,"7Networks_LH_Default_PFC_15","left","0181","lateral"
"1029",56.9503621096438,161.3542462239,"7Networks_LH_Default_PFC_16","left","0182","lateral"
"1030",44.9036520714332,153.756106198205,"7Networks_LH_Default_PFC_16","left","0182","lateral"
"1031",30.9470307451396,139.096478901354,"7Networks_LH_Default_PFC_16","left","0182","lateral"
"1032",59.9209947283143,153.516868309218,"7Networks_LH_Default_PFC_16","left","0182","lateral"
"1033",62.6589072278858,161.290944870384,"7Networks_LH_Default_PFC_16","left","0182","lateral"
"1034",56.9503621096438,161.3542462239,"7Networks_LH_Default_PFC_16","left","0182","lateral"
"1035",89.7440621917823,169.234300307156,"7Networks_LH_Default_PFC_17","left","0183","lateral"
"1036",62.2297757132137,156.48099012602,"7Networks_LH_Default_PFC_17","left","0183","lateral"
"1037",57.2683917565698,143.728966860858,"7Networks_LH_Default_PFC_17","left","0183","lateral"
"1038",69.0960915416104,144.198480894975,"7Networks_LH_Default_PFC_17","left","0183","lateral"
"1039",80.9177122430732,150.15965807175,"7Networks_LH_Default_PFC_17","left","0183","lateral"
"1040",92.6265430094032,166.936897290847,"7Networks_LH_Default_PFC_17","left","0183","lateral"
"1041",89.7440621917823,169.234300307156,"7Networks_LH_Default_PFC_17","left","0183","lateral"
"1042",62.7201776157015,170.450546750458,"7Networks_LH_Default_PFC_19","left","0185","lateral"
"1043",62.7268272774611,170.441524271977,"7Networks_LH_Default_PFC_19","left","0185","lateral"
"1044",62.7354708464922,170.451454527365,"7Networks_LH_Default_PFC_19","left","0185","lateral"
"1045",62.7286825978623,170.458625769728,"7Networks_LH_Default_PFC_19","left","0185","lateral"
"1046",62.7201776157015,170.450546750458,"7Networks_LH_Default_PFC_19","left","0185","lateral"
"1047",60.4586627322637,169.234625399622,"7Networks_LH_Default_PFC_19","left","0185","lateral"
"1048",38.0669453702899,153.079476927653,"7Networks_LH_Default_PFC_19","left","0185","lateral"
"1049",27.8577163521613,140.513423765305,"7Networks_LH_Default_PFC_19","left","0185","lateral"
"1050",39.3754537284206,147.648897571848,"7Networks_LH_Default_PFC_19","left","0185","lateral"
"1051",60.4586627322637,169.234625399622,"7Networks_LH_Default_PFC_19","left","0185","lateral"
"1052",94.8364404609308,171.189022911832,"7Networks_LH_Default_PFC_20","left","0186","lateral"
"1053",84.3047030530489,156.203539644811,"7Networks_LH_Default_PFC_20","left","0186","lateral"
"1054",84.6613285569691,151.19211134925,"7Networks_LH_Default_PFC_20","left","0186","lateral"
"1055",102.242065538759,155.759926323538,"7Networks_LH_Default_PFC_20","left","0186","lateral"
"1056",112.046813919164,163.173049067539,"7Networks_LH_Default_PFC_20","left","0186","lateral"
"1057",108.369807677329,168.194568781062,"7Networks_LH_Default_PFC_20","left","0186","lateral"
"1058",94.8364404609308,171.189022911832,"7Networks_LH_Default_PFC_20","left","0186","lateral"
"1059",80.1670880871653,172.012265584359,"7Networks_LH_Default_PFC_21","left","0187","lateral"
"1060",62.8549590023014,161.80862833685,"7Networks_LH_Default_PFC_21","left","0187","lateral"
"1061",62.3031641556324,158.722837246087,"7Networks_LH_Default_PFC_21","left","0187","lateral"
"1062",93.525064651744,171.416933237895,"7Networks_LH_Default_PFC_21","left","0187","lateral"
"1063",80.1670880871653,172.012265584359,"7Networks_LH_Default_PFC_21","left","0187","lateral"
"1064",77.7672064513924,178.077600846825,"7Networks_LH_Default_PFC_22","left","0188","lateral"
"1065",64.2003575755411,171.223564631048,"7Networks_LH_Default_PFC_22","left","0188","lateral"
"1066",51.4689942261645,159.02964932277,"7Networks_LH_Default_PFC_22","left","0188","lateral"
"1067",65.6345890116298,162.871807674779,"7Networks_LH_Default_PFC_22","left","0188","lateral"
"1068",83.9199047917262,174.64131246697,"7Networks_LH_Default_PFC_22","left","0188","lateral"
"1069",77.7672064513924,178.077600846825,"7Networks_LH_Default_PFC_22","left","0188","lateral"
"1070",85.2601776157016,183.190546750458,"7Networks_LH_Default_PFC_23","left","0189","lateral"
"1071",85.2668272774612,183.181524271977,"7Networks_LH_Default_PFC_23","left","0189","lateral"
"1072",85.2754708464923,183.191454527365,"7Networks_LH_Default_PFC_23","left","0189","lateral"
"1073",85.2686825978624,183.198625769728,"7Networks_LH_Default_PFC_23","left","0189","lateral"
"1074",85.2601776157016,183.190546750458,"7Networks_LH_Default_PFC_23","left","0189","lateral"
"1075",83.3001776157013,182.210546750458,"7Networks_LH_Default_PFC_23","left","0189","lateral"
"1076",83.3068272774614,182.201524271977,"7Networks_LH_Default_PFC_23","left","0189","lateral"
"1077",83.3154708464923,182.211454527365,"7Networks_LH_Default_PFC_23","left","0189","lateral"
"1078",83.3086825978624,182.218625769728,"7Networks_LH_Default_PFC_23","left","0189","lateral"
"1079",83.3001776157013,182.210546750458,"7Networks_LH_Default_PFC_23","left","0189","lateral"
"1080",77.9006202521832,179.269352119427,"7Networks_LH_Default_PFC_23","left","0189","lateral"
"1081",77.9160800652917,179.262562731472,"7Networks_LH_Default_PFC_23","left","0189","lateral"
"1082",77.9359758655455,179.270970023879,"7Networks_LH_Default_PFC_23","left","0189","lateral"
"1083",77.9210286218276,179.277832111749,"7Networks_LH_Default_PFC_23","left","0189","lateral"
"1084",77.9006202521832,179.269352119427,"7Networks_LH_Default_PFC_23","left","0189","lateral"
"1085",75.0668992453967,178.113266136448,"7Networks_LH_Default_PFC_23","left","0189","lateral"
"1086",70.2314448747553,175.879565709826,"7Networks_LH_Default_PFC_23","left","0189","lateral"
"1087",69.0301439798371,174.67153409087,"7Networks_LH_Default_PFC_23","left","0189","lateral"
"1088",74.8220100542864,176.780952727346,"7Networks_LH_Default_PFC_23","left","0189","lateral"
"1089",75.0668992453967,178.113266136448,"7Networks_LH_Default_PFC_23","left","0189","lateral"
"1090",67.1206202521832,173.389352119428,"7Networks_LH_Default_PFC_23","left","0189","lateral"
"1091",67.1360800652918,173.382562731472,"7Networks_LH_Default_PFC_23","left","0189","lateral"
"1092",67.1559758655453,173.390970023878,"7Networks_LH_Default_PFC_23","left","0189","lateral"
"1093",67.1410286218276,173.397832111749,"7Networks_LH_Default_PFC_23","left","0189","lateral"
"1094",67.1206202521832,173.389352119428,"7Networks_LH_Default_PFC_23","left","0189","lateral"
"1095",65.160620252183,172.409352119427,"7Networks_LH_Default_PFC_23","left","0189","lateral"
"1096",65.1760800652918,172.402562731472,"7Networks_LH_Default_PFC_23","left","0189","lateral"
"1097",65.1959758655454,172.410970023879,"7Networks_LH_Default_PFC_23","left","0189","lateral"
"1098",65.1810286218276,172.417832111749,"7Networks_LH_Default_PFC_23","left","0189","lateral"
"1099",65.160620252183,172.409352119427,"7Networks_LH_Default_PFC_23","left","0189","lateral"
"1100",62.5999095470027,171.160199088143,"7Networks_LH_Default_PFC_23","left","0189","lateral"
"1101",62.2779123880448,170.733708938617,"7Networks_LH_Default_PFC_23","left","0189","lateral"
"1102",63.2268882178621,171.003312270859,"7Networks_LH_Default_PFC_23","left","0189","lateral"
"1103",63.0514173257966,171.199516018506,"7Networks_LH_Default_PFC_23","left","0189","lateral"
"1104",62.5999095470027,171.160199088143,"7Networks_LH_Default_PFC_23","left","0189","lateral"
"1105",60.7601776157014,169.470546750458,"7Networks_LH_Default_PFC_23","left","0189","lateral"
"1106",60.7668272774612,169.461524271977,"7Networks_LH_Default_PFC_23","left","0189","lateral"
"1107",60.7754708464923,169.471454527365,"7Networks_LH_Default_PFC_23","left","0189","lateral"
"1108",60.7686825978624,169.478625769728,"7Networks_LH_Default_PFC_23","left","0189","lateral"
"1109",60.7601776157014,169.470546750458,"7Networks_LH_Default_PFC_23","left","0189","lateral"
"1110",514.705600675805,112.934191563108,NA,"left","0001","medial"
"1111",495.816253519976,108.79589454005,NA,"left","0001","medial"
"1112",482.046938915347,109.435329712013,NA,"left","0001","medial"
"1113",473.609342123154,103.780018810199,NA,"left","0001","medial"
"1114",456.300401261443,99.4218658215432,NA,"left","0001","medial"
"1115",451.462784784499,95.6326419178226,NA,"left","0001","medial"
"1116",444.402098012361,82.0651332724237,NA,"left","0001","medial"
"1117",444.465967448054,75.8943582106794,NA,"left","0001","medial"
"1118",441.491408519305,72.6119057772634,NA,"left","0001","medial"
"1119",448.455471077285,67.6895311895519,NA,"left","0001","medial"
"1120",450.374806192711,61.8246081482864,NA,"left","0001","medial"
"1121",447.56688566663,58.9567671101552,NA,"left","0001","medial"
"1122",451.230732420167,49.03653316495,NA,"left","0001","medial"
"1123",484.824849084625,22.0007210130795,NA,"left","0001","medial"
"1124",514.14208957103,9.85385024742499,NA,"left","0001","medial"
"1125",530.06121689918,7.07165316718346,NA,"left","0001","medial"
"1126",559.619136745815,21.3871443938063,NA,"left","0001","medial"
"1127",558.018598280524,26.0708712840963,NA,"left","0001","medial"
"1128",563.945174576171,33.5405767902177,NA,"left","0001","medial"
"1129",586.493802132379,45.4387050185035,NA,"left","0001","medial"
"1130",591.84534113246,52.2882773005222,NA,"left","0001","medial"
"1131",605.59497171112,56.1103846189006,NA,"left","0001","medial"
"1132",606.001959407002,66.2791616042936,NA,"left","0001","medial"
"1133",602.215618206633,70.1489658786569,NA,"left","0001","medial"
"1134",603.520814883742,73.5385567287592,NA,"left","0001","medial"
"1135",600.947675035089,79.3840278456863,NA,"left","0001","medial"
"1136",591.385154985145,85.0845379032037,NA,"left","0001","medial"
"1137",588.870866574676,90.4903420377167,NA,"left","0001","medial"
"1138",578.348323769213,95.65914285839,NA,"left","0001","medial"
"1139",575.18454817322,100.328363612363,NA,"left","0001","medial"
"1140",553.463309340154,111.459659627143,NA,"left","0001","medial"
"1141",545.407769917695,110.262779534597,NA,"left","0001","medial"
"1142",529.474899643941,113.312518460982,NA,"left","0001","medial"
"1143",514.705600675805,112.934191563108,NA,"left","0001","medial"
"1144",444.804667375788,27.1919373408519,"7Networks_LH_Vis_1","left","0002","medial"
"1145",446.841366991884,25.156444913595,"7Networks_LH_Vis_1","left","0002","medial"
"1146",479.774745153693,14.4373331071145,"7Networks_LH_Vis_1","left","0002","medial"
"1147",451.705606839908,26.9926400310221,"7Networks_LH_Vis_1","left","0002","medial"
"1148",444.804667375788,27.1919373408519,"7Networks_LH_Vis_1","left","0002","medial"
"1149",450.167405564402,34.3431868984131,"7Networks_LH_Vis_2","left","0003","medial"
"1150",446.862593333526,30.5410895715848,"7Networks_LH_Vis_2","left","0003","medial"
"1151",448.104525714817,28.0176249279496,"7Networks_LH_Vis_2","left","0003","medial"
"1152",486.984243860722,11.6506488745454,"7Networks_LH_Vis_2","left","0003","medial"
"1153",490.742986922906,11.8406113263834,"7Networks_LH_Vis_2","left","0003","medial"
"1154",469.184572228213,30.4618617763148,"7Networks_LH_Vis_2","left","0003","medial"
"1155",450.167405564402,34.3431868984131,"7Networks_LH_Vis_2","left","0003","medial"
"1156",413.009443058594,32.5645023270123,"7Networks_LH_Vis_3","left","0004","medial"
"1157",413.01446423176,32.5576894350979,"7Networks_LH_Vis_3","left","0004","medial"
"1158",413.020991008375,32.5651877912073,"7Networks_LH_Vis_3","left","0004","medial"
"1159",413.015865187981,32.5706028109514,"7Networks_LH_Vis_3","left","0004","medial"
"1160",413.009443058594,32.5645023270123,"7Networks_LH_Vis_3","left","0004","medial"
"1161",417.449443058594,31.8245023270123,"7Networks_LH_Vis_3","left","0004","medial"
"1162",417.45446423176,31.8176894350979,"7Networks_LH_Vis_3","left","0004","medial"
"1163",417.460991008375,31.8251877912073,"7Networks_LH_Vis_3","left","0004","medial"
"1164",417.455865187981,31.8306028109513,"7Networks_LH_Vis_3","left","0004","medial"
"1165",417.449443058594,31.8245023270123,"7Networks_LH_Vis_3","left","0004","medial"
"1166",420.757179701941,31.0828462135072,"7Networks_LH_Vis_3","left","0004","medial"
"1167",420.784980675187,31.0792201262262,"7Networks_LH_Vis_3","left","0004","medial"
"1168",420.815002857803,31.0842791585647,"7Networks_LH_Vis_3","left","0004","medial"
"1169",420.786882664808,31.0893722851484,"7Networks_LH_Vis_3","left","0004","medial"
"1170",420.757179701941,31.0828462135072,"7Networks_LH_Vis_3","left","0004","medial"
"1171",426.813426244719,30.1174554618019,"7Networks_LH_Vis_3","left","0004","medial"
"1172",438.203544121807,27.3990716281065,"7Networks_LH_Vis_3","left","0004","medial"
"1173",442.786326681117,27.096110752593,"7Networks_LH_Vis_3","left","0004","medial"
"1174",432.765770218052,29.9058444760392,"7Networks_LH_Vis_3","left","0004","medial"
"1175",426.813426244719,30.1174554618019,"7Networks_LH_Vis_3","left","0004","medial"
"1176",444.829443058594,25.9045023270124,"7Networks_LH_Vis_3","left","0004","medial"
"1177",444.83446423176,25.8976894350979,"7Networks_LH_Vis_3","left","0004","medial"
"1178",444.840991008375,25.9051877912074,"7Networks_LH_Vis_3","left","0004","medial"
"1179",444.835865187981,25.9106028109513,"7Networks_LH_Vis_3","left","0004","medial"
"1180",444.829443058594,25.9045023270124,"7Networks_LH_Vis_3","left","0004","medial"
"1181",436.825918199508,45.4235774524666,"7Networks_LH_Vis_4","left","0005","medial"
"1182",428.236257102915,40.7303974992784,"7Networks_LH_Vis_4","left","0005","medial"
"1183",405.07536724994,39.0883939082351,"7Networks_LH_Vis_4","left","0005","medial"
"1184",419.093796433216,33.0074781914193,"7Networks_LH_Vis_4","left","0005","medial"
"1185",448.346922747707,27.5136700759161,"7Networks_LH_Vis_4","left","0005","medial"
"1186",449.052504757569,36.6843847861532,"7Networks_LH_Vis_4","left","0005","medial"
"1187",443.223286155159,44.3835008104199,"7Networks_LH_Vis_4","left","0005","medial"
"1188",436.825918199508,45.4235774524666,"7Networks_LH_Vis_4","left","0005","medial"
"1189",382.615511949255,41.3578262485207,"7Networks_LH_Vis_5","left","0006","medial"
"1190",391.731474927555,35.6200658933199,"7Networks_LH_Vis_5","left","0006","medial"
"1191",427.447749401777,30.7234651029022,"7Networks_LH_Vis_5","left","0006","medial"
"1192",403.693662850873,39.5407560229372,"7Networks_LH_Vis_5","left","0006","medial"
"1193",382.615511949255,41.3578262485207,"7Networks_LH_Vis_5","left","0006","medial"
"1194",450.450622618398,47.8789288630099,"7Networks_LH_Vis_7","left","0008","medial"
"1195",443.672678828746,43.7340868863969,"7Networks_LH_Vis_7","left","0008","medial"
"1196",443.958320486922,40.4711446962277,"7Networks_LH_Vis_7","left","0008","medial"
"1197",449.35930745418,35.1615394025683,"7Networks_LH_Vis_7","left","0008","medial"
"1198",470.868205678088,31.0866296856259,"7Networks_LH_Vis_7","left","0008","medial"
"1199",450.450622618398,47.8789288630099,"7Networks_LH_Vis_7","left","0008","medial"
"1200",362.693944216862,45.3430972703001,"7Networks_LH_Vis_9","left","0010","medial"
"1201",374.853057904697,39.3206734024306,"7Networks_LH_Vis_9","left","0010","medial"
"1202",385.827252499438,38.2575036901978,"7Networks_LH_Vis_9","left","0010","medial"
"1203",377.260968028621,44.7781686317196,"7Networks_LH_Vis_9","left","0010","medial"
"1204",362.693944216862,45.3430972703001,"7Networks_LH_Vis_9","left","0010","medial"
"1205",402.865873182373,52.8834440322969,"7Networks_LH_Vis_10","left","0011","medial"
"1206",400.115858859828,43.6035991818543,"7Networks_LH_Vis_10","left","0011","medial"
"1207",407.558759419129,39.4196280411707,"7Networks_LH_Vis_10","left","0011","medial"
"1208",428.016779901256,40.1455894334083,"7Networks_LH_Vis_10","left","0011","medial"
"1209",436.15050173363,44.7838873537426,"7Networks_LH_Vis_10","left","0011","medial"
"1210",430.08884555642,50.8510547660898,"7Networks_LH_Vis_10","left","0011","medial"
"1211",402.865873182373,52.8834440322969,"7Networks_LH_Vis_10","left","0011","medial"
"1212",398.877656361492,56.7759806330399,"7Networks_LH_Vis_11","left","0012","medial"
"1213",385.648001793993,55.2034351254326,"7Networks_LH_Vis_11","left","0012","medial"
"1214",373.741116544991,48.0464116818406,"7Networks_LH_Vis_11","left","0012","medial"
"1215",381.728308834364,42.0963123338373,"7Networks_LH_Vis_11","left","0012","medial"
"1216",405.477347924935,39.3905852986144,"7Networks_LH_Vis_11","left","0012","medial"
"1217",400.88807611677,43.8549808118978,"7Networks_LH_Vis_11","left","0012","medial"
"1218",403.007033046609,53.1241072193514,"7Networks_LH_Vis_11","left","0012","medial"
